,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster
1430,Machine Stop,Filler,Bowl pressure,Pressure Control,5,Gapping during running causing pressure drops,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,4,20,6,TRUE,gapping during running causing pressure drops,{},gap run cause pressure drop,1
1431,Machine Stop,Filler,PILZ system,Full safety circuit tripped,21,Full safety circuit tripped,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,5,1,0,FALSE,full safety circuit tripped,{},safety circuit trip,3
1432,Machine Stop,Filler,In-feed scroll,Fault not listed,85,"Drain valve 6232 failed to send signal back, Crafts replaced sensor",17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,5,16,0,FALSE,drain valve failed to send signal back crafts replaced sensor,{},drain valve fail send signal craft replace sensor,3
1433,Machine Stop,Filler,Filling heads,Underfilling Head (Change),17,head 79 not filling crafts investigating,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,5,20,0,FALSE,head not filling crafts investigating,{},head fill craft investigate,2
1434,Machine Stop,Filler,Filling heads,Underfilling Head (Change),53,Craft Changed head 78 and 79,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,5,21,0,FALSE,craft changed head and ,{},craft change head,3
1435,Machine Stop,Filler,Door,Fault not listed,21,door tripped,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,6,18,1,FALSE,door tripped,{},door trip,0
1436,Machine Stop,Filler,Door,Fault not listed,43,door tripped out,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,6,19,1,FALSE,door tripped out,{},door trip,0
1437,Machine Stop,Filler,Filling heads,Fault not listed,114,crafts raised bowl investigating over filling and under filling heads,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,7,2,2,FALSE,crafts raised bowl investigating over filling and under filling heads,{},craft raise bowl investigate filling fill head,3
1438,Machine Stop,Filler,Filling heads,Fault not listed,210,heads fobbing crafts investigating/crafts size changing filler bowl,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,7,3,2,FALSE,heads fobbing crafts investigatingcrafts size changing filler bowl,{},head fob craft investigatingcraft size change filler bowl,3
1439,Machine Stop,Filler,Filling heads,Underfilling Head (Change),190,"Issues with some cans not filling, when crasgts investigated they founf the bowl not sitting level on its stilts causing a section of the filler tob not fill cans. The filler has been size changed to 440ml and back to 568ml to rectify the issue. Krones ha",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,7,7,2,FALSE,issues with some cans not filling when crasgts investigated they founf the bowl not sitting level on its stilts causing a section of the filler tob not fill cans the filler has been size changed to and back to to rectify the issue krones ha,{},issue can fill crash investigate find bowl sit level stilt cause section filler fill can filler size change rectify issue krone ha,2
1440,Machine Stop,Filler,Bubble breaker,Fault not listed,5,both Bubble breakers were loose and needed adjusting. This was causing cans to catch and fall along tappet chain and into  the seamer. LM,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,7,12,2,FALSE,both bubble breakers were loose and needed adjusting this was causing cans to catch and fall along tappet chain and into the seamer lm,{},bubble breaker loose need adjust cause can catch fall tappet chain steamer lm,3
1441,Machine Stop,Filler,Filling heads,Fault not listed,25,Fiiling head 29 not filling cans. Sniff valve was faulty and jammed.l LM,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,9,22,4,FALSE,fiiling head not filling cans sniff valve was faulty and jammedl lm,{},fill head fill can sniff valve faulty jammed lm,3
1442,Machine Stop,Filler,Clutch,Fault not listed,26,Clutch has has come out on the filler. Crafts are to manually align this back in with a 24mm socket. LM,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,10,2,5,TRUE,clutch has has come out on the filler crafts are to manually align this back in with a socket lm,{},clutch come filler craft manually align socket lm,3
1443,Machine Stop,Filler,Clutch,Fault not listed,21,Clutch was out of position and had to be aligned manually with a 24mm sprocket. LM,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,10,5,5,TRUE,clutch was out of position and had to be aligned manually with a sprocket lm,{},clutch position align manually sprocket lm,3
1444,Machine Stop,Filler,Clutch,Fault not listed,22,Large crash on transfer chain/clutch out of position,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,7,6,TRUE,large crash on transfer chainclutch out of position,{},large crash transfer chainclutch position,3
1445,Machine Stop,Filler,Tappet chain,Fault not listed,16,Further jqamming on transfer chain,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,7,6,TRUE,further jqamming on transfer chain,{},jam transfer chain,2
1446,Machine Stop,Filler,Tappet chain,Fault not listed,15,Can jamming on transfer,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,8,6,TRUE,can jamming on transfer,{},jam transfer,2
1447,Machine Stop,Filler,Tappet chain,Fault not listed,7,Jam on transfer chain,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,9,6,TRUE,jam on transfer chain,{},jam transfer chain,2
1448,Machine Stop,Filler,Clutch,Fault not listed,5,Transfer chain jam,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,9,6,TRUE,transfer chain jam,{},transfer chain jam,2
1449,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,130,Heads 78/79 replaced after can appeared to be catching at this point,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,10,6,TRUE,heads replaced after can appeared to be catching at this point,{},head replace appear catch point,1
1450,Machine Stop,Filler,PILZ system,Full safety circuit tripped,8,caused seamer/tappet jam,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,15,6,TRUE,caused seamertappet jam,{},cause seamertappet jam,0
1451,Machine Stop,Filler,PILZ system,Full safety circuit tripped,5,Caused seamer crash,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,11,15,6,TRUE,caused seamer crash,{},cause steamer crash,0
1453,Machine Stop,Filler,Scroll,Fault not listed,29,Infeed scroll top plate stopper in wrong position - damaging all cans after startup - operators fixed,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,16,14,4,FALSE,infeed scroll top plate stopper in wrong position damaging all cans after startup operators fixed,{},infeed scroll plate stopper wrong position damage can startup operator fix,1
1455,Machine Stop,Filler,Filling heads,Underfilling Head (Change),65,Replacing filling head 50,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,16,17,4,FALSE,replacing filling head ,{},replace fill head,4
1456,Machine Stop,Filler,Filling heads,Underfilling Head (Change),55,crafts changed head 50-DH,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,16,20,4,FALSE,crafts changed head dh,{},craft change head,3
1457,Machine Stop,Filler,Clutch,Fault not listed,20,continous crashes on tappet chain,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,16,23,4,FALSE,continous crashes on tappet chain,{},continuous crash tappet chain,5
1458,Machine Stop,Filler,Filling heads,Fault not listed,29,damaged cans coming off causing seam jams crafts investigating,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,16,23,4,FALSE,damaged cans coming off causing seam jams crafts investigating,{},damage can come cause seam jam craft investigate,1
1459,Machine Stop,Filler,Cams,CAM Actuator,10,crafts checking cams were working correctly,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,17,0,5,TRUE,crafts checking cams were working correctly,{},craft check cam work correctly,0
1460,Machine Stop,Filler,Tappet chain,Fault not listed,271,"3 heads kept damaging cans causing numerous crashes ,crafts worked on heads and still issues ,issue was dead plate where heads 76,77,78 was out of alignment,crafts leveled up dead plate where filler meets tappet chain",17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,17,0,5,TRUE, heads kept damaging cans causing numerous crashes crafts worked on heads and still issues issue was dead plate where heads was out of alignmentcrafts leveled up dead plate where filler meets tappet chain,{},head keep damaging can cause numerous crash craft work head issue issue dead plate head alignmentcraft level dead plate filler meet tappet chain,3
1461,Machine Stop,Filler,Can stop,Fault not listed,10,Checking cans for damaged caused in filler,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,17,7,5,TRUE,checking cans for damaged caused in filler,{},check can damage cause filler,1
1462,Machine Stop,Filler,Can stop,Fault not listed,42,Advised to stop production due to broken down can crusher and no bags to put waste,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,17,11,5,TRUE,advised to stop production due to broken down can crusher and no bags to put waste,{},advise stop production break crusher bag waste,3
1463,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),30,Head 78 leaking beer when rotating on filler- crafts are investigating,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,19,16,0,FALSE,head leaking beer when rotating on filler crafts are investigating,{},head leak beer rotate filler craft investigate,0
1464,Machine Stop,Filler,Filling heads,Underfilling Head (Change),23,head 78 79 83 leaking from centering belt,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,19,17,0,FALSE,head leaking from centering belt,{},head leak center belt,2
1465,Machine Stop,Filler,Filling heads,Fault not listed,393,crafts raising and lowering bowl to eradicate leaking heads,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,20,12,1,FALSE,crafts raising and lowering bowl to eradicate leaking heads,{},craft raise lower bowl eradicate leak head,3
1466,Machine Stop,Filler,Control panel,Fault not listed,2,E stop issue stopped filler,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,20,21,1,FALSE,e stop issue stopped filler,{},e stop issue stop filler,3
1467,Machine Stop,Filler,Main Drive,Fault Not Listed,29,all alarms on filler bowl keeps tripping out/when re started cans jamming up in seamer,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,21,8,2,FALSE,all alarms on filler bowl keeps tripping outwhen re started cans jamming up in seamer,{},alarm filler bowl keep trip outwear start can jam steamer,2
1468,Machine Stop,Filler,Bowl pressure,Level Control,6,bowl pressure dropped,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,21,9,2,FALSE,bowl pressure dropped,{},bowl pressure drop,0
1469,Machine Stop,Filler,Main Drive,Fault Not Listed,9,all alarm on fliier,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,21,9,2,FALSE,all alarm on fliier,{},alarm flier,2
1470,Machine Stop,Filler,Bowl level,Fault not listed,25,excess beer put another pallet on,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,21,13,2,FALSE,excess beer put another pallet on,{},excess beer pallet,3
1471,Machine Stop,Filler,Clutch,Fault not listed,28,safety clutch tripped craft investigating craft manually reset,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,21,21,2,FALSE,safety clutch tripped craft investigating craft manually reset,{},safety clutch trip craft investigate craft manually reset,0
1472,Machine Stop,Filler,Main Drive,Fault Not Listed,6,all filler alarms wont re set craft investigating,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,22,23,3,FALSE,all filler alarms wont re set craft investigating,{},filler alarm will not set craft investigate,2
1473,Machine Stop,Filler,Main Drive,Fault Not Listed,35,all filler alarms wont re set craft investigating,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,23,0,4,FALSE,all filler alarms wont re set craft investigating,{},filler alarm will not set craft investigate,2
1474,Machine Stop,Filler,Filling heads,Fault not listed,1,investigating underfilling head-DH,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,25,22,6,TRUE,investigating underfilling headdh,{},investigate underselling hear,3
1475,Machine Stop,Filler,PILZ system,Panels tripped,15,"constant emergency stops on filler,reset several tines-DH",17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,9,26,0,0,FALSE,constant emergency stops on fillerreset several tinesdh,{},constant emergency stop fillerreset tine,0
1477,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,19,operator put back into correct position,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,27,1,1,FALSE,operator put back into correct position,{},operator correct position,1
1478,Machine Stop,Filler,Tappet chain,Fault not listed,17,crash cans on tappet chain,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,27,1,1,FALSE,crash cans on tappet chain,{},crash can tappet chain,5
1479,Machine Stop,Filler,In-feed scroll,Cans jammed,11,cans jammed in infeed scroll all removed,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,27,13,1,FALSE,cans jammed in infeed scroll all removed,{},can jam infeed scroll remove,0
1480,Machine Stop,Filler,Bowl level,Level Control,4,Bowl level dropped to zero - switched buffer tanks on brewmaxx,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2022,9,28,4,2,FALSE,bowl level dropped to zero switched buffer tanks on brewmaxx,{},bowl level drop zero switch buffer tank brewmaxx,1
1481,Machine Stop,Filler,In-feed scroll,Cans jammed,8,can jammed on scroll,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,28,15,2,FALSE,can jammed on scroll,{},jammed scroll,5
1482,Machine Stop,Filler,Bowl pressure,Pressure Control,7,Bowl pressure dropped,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,28,19,2,FALSE,bowl pressure dropped,{},bowl pressure drop,0
1483,Machine Stop,Filler,Bowl pressure,Pressure Control,2,bowl pressure too low alarm,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,28,21,2,FALSE,bowl pressure too low alarm,{},bowl pressure low alarm,1
1484,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),5,head 29 not filling,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,28,22,2,FALSE,head not filling,{},head fill,0
1485,Machine Stop,Filler,Bowl pressure,Pressure Control,14,Bowl pressure dropped,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,29,5,3,FALSE,bowl pressure dropped,{},bowl pressure drop,0
1486,Machine Stop,Filler,In-feed scroll,Cans jammed,10,canjs jammed in in-feed scroll causing seamer crash,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,29,5,3,FALSE,canjs jammed in infeed scroll causing seamer crash,{},can jam infeed scroll cause steamer crash,3
1487,Machine Stop,Filler,Main Drive,Fault Not Listed,6,Said Safety clutch was out but it was the door alarming so it wouldn’t start,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,29,8,3,FALSE,said safety clutch was out but it was the door alarming so it wouldn’t start,{},say safety clutch door alarm start,2
1488,Machine Stop,Filler,Main Drive,Fault Not Listed,30,all alarms on filler wont re set,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,29,8,3,FALSE,all alarms on filler wont re set,{},alarm filler will not set,2
1489,Machine Stop,Filler,Control panel,Fault not listed,13,all alarms on filler wouldn’t reset,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,29,10,3,FALSE,all alarms on filler wouldn’t reset,{},alarm filler reset,3
1490,Machine Stop,Filler,PILZ system,Full safety circuit tripped,2,Full safety circuit tripped,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,30,2,4,FALSE,full safety circuit tripped,{},safety circuit trip,3
1491,Machine Stop,Filler,PILZ system,Full safety circuit tripped,11,Full safety circuit tripped,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,30,3,4,FALSE,full safety circuit tripped,{},safety circuit trip,3
1492,Machine Stop,Filler,Bowl pressure,Pressure Control,13,Bowl pressure dropped,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2022,9,30,3,4,FALSE,bowl pressure dropped,{},bowl pressure drop,0
1493,Machine Stop,Filler,Channel pressure,Pressure drop,9,underfills cell 2,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,30,20,4,FALSE,underfills cell ,{},undersell cell,2
1494,Machine Stop,Filler,Bowl pressure,Pressure Control,22,underfills cell 2,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,9,30,20,4,FALSE,underfills cell ,{},undersell cell,1
1495,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4,can crash along tappet chain,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2022,10,1,8,5,TRUE,can crash along tappet chain,{},crash tappet chain,3
1496,Machine Stop,Filler,Bowl pressure,Fault not listed,12,Filler lost pressure,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2022,10,1,19,5,TRUE,filler lost pressure,{},filler lose pressure,3
1497,Machine Stop,Filler,Tappet chain,Fault not listed,49,found scratch at bottom of can at start of shift found several burs on back guide to tappet chain section crafts filed down,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2022,10,2,7,6,TRUE,found scratch at bottom of can at start of shift found several burs on back guide to tappet chain section crafts filed down,{},find scratch start shift find bur guide tappet chain section craft file,3
