,Unnamed: 0_x,Incident,Machine,Area / Cause,Reason/Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster,Unnamed: 0_y,Category
314,314,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,26,"Fallen/Damaged can come through infeed scroll knocking over all cans coming into filler causing a massive filler crash. Cleared cans , Inspected scroll and restarted filler. Requirtes further investigation.Seamer flush done aswell.",17,Short Stop,False,False,True,False,False,2021,8,6,21,4,False,fallendamaged can come through infeed scroll knocking over all cans coming into filler causing a massive filler crash cleared cans inspected scroll and restarted filler requirtes further investigationseamer flush done aswell,{},fallendamaged come infeed scroll knock can come filler cause massive filler crash clear can inspect scroll restart filler require investigationseamer flush swell,5.0,9.0,filler crash due to damaged cans coming into scroll
315,315,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,14,"Fallen/Damaged can come through infeed scroll knocking over all cans coming into filler causing a massive filler crash. Cleared cans , Inspected scroll and restarted filler. Requirtes further investigation.",17,Short Stop,False,False,True,False,False,2021,8,6,22,4,False,fallendamaged can come through infeed scroll knocking over all cans coming into filler causing a massive filler crash cleared cans inspected scroll and restarted filler requirtes further investigation,{},fallendamaged come infeed scroll knock can come filler cause massive filler crash clear can inspect scroll restart filler require investigation,5.0,9.0,filler crash due to damaged cans coming into scroll
316,316,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,10,"Fallen/Damaged can come through infeed scroll knocking over all cans coming into filler causing a massive filler crash. Cleared cans , Inspected scroll and restarted filler. Requirtes further investigation.",17,Short Stop,False,False,True,False,False,2021,8,7,0,5,True,fallendamaged can come through infeed scroll knocking over all cans coming into filler causing a massive filler crash cleared cans inspected scroll and restarted filler requirtes further investigation,{},fallendamaged come infeed scroll knock can come filler cause massive filler crash clear can inspect scroll restart filler require investigation,5.0,9.0,filler crash due to damaged cans coming into scroll
317,317,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,8,Fallen/Damaged can coming through infeed scroll causing filler crashes.,17,Short Stop,False,False,True,False,False,2021,8,7,5,5,True,fallendamaged can coming through infeed scroll causing filler crashes,{},fallendamage come infeed scroll cause filler crash,5.0,9.0,filler crash due to damaged cans coming into scroll
318,318,Machine Stop,Filler,Bowl pressure,Pressure Control,1,Pressure drop.,17,Short Stop,False,False,True,False,False,2021,8,7,23,5,True,pressure drop,{},pressure drop,0.0,47.0,pressure drop
319,319,Machine Stop,Filler,Cams,Fault not listed,25,cam 33 solonoid sticking,17,Breakdown,False,False,False,False,True,2021,8,9,15,0,False,cam solonoid sticking,{},cam solenoid stick,3.0,28.0,issue with pressure valve or co2 levels
320,320,Machine Stop,Filler,Bowl pressure,Fault not listed,7,tpo checks,17,Breakdown,False,False,False,False,True,2021,8,9,16,0,False,tpo checks,{},check,3.0,28.0,issue with pressure valve or co2 levels
321,321,Machine Stop,Filler,PILZ system,Full safety circuit tripped,7,pilz tripped,17,Short Stop,False,False,False,False,True,2021,8,9,16,0,False,pilz tripped,{},pile trip,2.0,33.0,"all alarms alarming, crafts resetting alarms"
322,322,Machine Stop,Filler,PILZ system,Panels tripped,18," Pilz tripped out,called crafts out",17,Short Stop,False,False,False,False,True,2021,8,9,18,0,False, pilz tripped outcalled crafts out,{},pile trip outcall craft,2.0,45.0,pilz system tripping out causing panels tripped
323,323,Machine Stop,Filler,Filling heads,Fault not listed,13,"Buffer tank A low level probe fault interupted beer supply had to switch to tank B, Crafts investigating. Had to imput under filler as buffer tank on data capture does not work unable to imput any information. Seamer flush done while line was down.",17,Breakdown,True,False,False,False,False,2021,8,10,17,1,False,buffer tank a low level probe fault interupted beer supply had to switch to tank b crafts investigating had to imput under filler as buffer tank on data capture does not work unable to imput any information seamer flush done while line was down,{},buffer tank low level probe fault interrupt beer supply switch tank b craft investigate input filler buffer tank datum capture work unable input information steamer flush line,3.0,28.0,issue with pressure valve or co2 levels
324,324,Machine Stop,Filler,Filling heads,Fault not listed,5,investigating underfilling head,17,Short Stop,True,False,False,False,False,2021,8,11,8,2,False,investigating underfilling head,{},investigate underselling head,4.0,29.0,problem with pressure drop or co2 levels
325,325,Machine Stop,Filler,Filling heads,Underfilling Head (Change),105,replaced heads 87 and 93 due to switching valves not operating,17,Breakdown,True,False,False,False,False,2021,8,11,8,2,False,replaced heads and due to switching valves not operating,{},replace head switch valve operate,4.0,66.0,craft changed head
326,326,Machine Stop,Filler,PILZ system,Full safety circuit tripped,5,emergency stop alarms for no apparent reason,17,Short Stop,True,False,False,False,False,2021,8,11,13,2,False,emergency stop alarms for no apparent reason,{},emergency stop alarm apparent reason,1.0,32.0,"all alarms alarming, crafts resetting alarms"
327,327,Machine Stop,Filler,PILZ system,Full safety circuit tripped,3,estop fault was able to reset at filler,17,Short Stop,False,False,False,False,True,2021,8,11,19,2,False,estop fault was able to reset at filler,{},estop fault able reset filler,0.0,31.0,"full safety circuit tripped, crafts investigating, reset needed"
328,328,Machine Stop,Filler,Filling heads,Fault not listed,94,Issue with filler head filleing head air pipesair pipes causing beer to pour out of cans befor hitting seamer.,17,Short Stop,False,False,True,False,False,2021,8,12,17,3,False,issue with filler head filleing head air pipesair pipes causing beer to pour out of cans befor hitting seamer,{},issue filler head fill head air pipesair pipe cause beer pour can hit steamer,3.0,28.0,issue with pressure valve or co2 levels
329,329,Machine Stop,Filler,Filling heads,Fault not listed,2,investigating underfilling head,17,Short Stop,True,False,False,False,False,2021,8,13,22,4,False,investigating underfilling head,{},investigate underselling head,4.0,29.0,problem with pressure drop or co2 levels
330,330,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),46,"heads 32 and 71 underfilling,changed fibre washers",17,Breakdown,True,False,False,False,False,2021,8,13,23,4,False,heads and underfillingchanged fibre washers,{},head underfillingchanged fibre washer,2.0,69.0,"underfilling head, crafts still investigating"
331,331,Machine Stop,Filler,PILZ system,Full safety circuit tripped,4,several emergency stop alarms for no apparent reason,17,Short Stop,True,False,False,False,False,2021,8,14,1,5,True,several emergency stop alarms for no apparent reason,{},emergency stop alarm apparent reason,1.0,32.0,"all alarms alarming, crafts resetting alarms"
332,332,Machine Stop,Filler,Bowl pressure,Pressure Control,1,bowl pressure dropping,17,Short Stop,False,True,False,False,False,2021,8,17,1,1,False,bowl pressure dropping,{},bowl pressure drop,0.0,47.0,pressure drop
333,333,Machine Stop,Filler,PILZ system,Full safety circuit tripped,5,all alarms on filler,17,Short Stop,False,False,False,False,True,2021,8,17,17,1,False,all alarms on filler,{},alarm filler,1.0,32.0,"all alarms alarming, crafts resetting alarms"
334,334,Machine Stop,Filler,Scroll,Fault not listed,3,can jam,17,Short Stop,False,False,False,False,True,2021,8,18,20,2,False,can jam,{},jam,2.0,27.0,"can jammed on infeed scroll or filler, causing cans to not be able to able filler"
335,335,Machine Stop,Filler,Door,Fault not listed,36,one side of door not lowered crafts in attendance,17,Short Stop,False,False,False,False,True,2021,8,19,0,3,False,one side of door not lowered crafts in attendance,{},door lower craft attendance,0.0,25.0,door would not close 
336,336,Machine Stop,Filler,Clutch,Fault not listed,10,clutch went out,17,Short Stop,False,False,False,False,True,2021,8,19,4,3,False,clutch went out,{},clutch go,3.0,28.0,issue with pressure valve or co2 levels
337,337,Machine Stop,Filler,PILZ system,Full safety circuit tripped,15,"PILZ System, E-Stop fault ongoing issue Multiple stoppages. Crafts investigating.",17,Short Stop,False,False,True,False,False,2021,8,20,16,4,False,pilz system estop fault ongoing issue multiple stoppages crafts investigating,{},pile system estop fault ongoing issue multiple stoppage craft investigate,0.0,31.0,"full safety circuit tripped, crafts investigating, reset needed"
338,338,Machine Stop,Filler,Door,Fault not listed,29,filler doors tripped,17,Breakdown,True,False,False,False,False,2021,8,20,20,4,False,filler doors tripped,{},filler door trip,0.0,25.0,door would not close 
339,339,Machine Stop,Filler,Cams,CAM out of position,14,"cam 5 out of position,stuck not actuating",17,Breakdown,True,False,False,False,False,2021,8,20,21,4,False,cam out of positionstuck not actuating,{},cam positionstuck actuate,1.0,2.0,"CAM out of position, potentially due to fobbing heads "
340,340,Machine Stop,Filler,In-feed scroll,In-feed scroll dirty,43,cans damaging on scroll/cleaned,17,Breakdown,True,False,False,False,False,2021,8,21,0,5,True,cans damaging on scrollcleaned,{},can damage scrollcleane,0.0,36.0,"Frequent crashes at infeed scroll possibly due to dirty guide rails, guides, perspex and infeed scroll cleaned to see if issue can be resolved"
341,341,Machine Stop,Filler,Door,Fault not listed,97,"door 6 not coming down,crafts found snapped gate lock spring,replaced",17,Short Stop,True,False,False,False,False,2021,8,21,1,5,True,door not coming downcrafts found snapped gate lock springreplaced,{},door come downdraft find snap gate lock springreplace,3.0,28.0,issue with pressure valve or co2 levels
342,342,Machine Stop,Filler,Door,Fault not listed,73,guard 6 would not come down after clearing a jam. Straps taken off guard so it can be closed,17,Breakdown,False,False,True,False,False,2021,8,21,8,5,True,guard would not come down after clearing a jam straps taken off guard so it can be closed,{},guard come clear jam strap take guard close,3.0,28.0,issue with pressure valve or co2 levels
343,343,Machine Stop,Filler,Door,Fault not listed,58,crafts re-attaching straps on guard 6,17,Breakdown,False,False,True,False,False,2021,8,21,10,5,True,crafts reattaching straps on guard ,{},craft reattache strap guard,3.0,28.0,issue with pressure valve or co2 levels
344,344,Machine Stop,Filler,In-feed scroll,Fault not listed,7,fallen and damaged cans into filler,17,Breakdown,True,False,False,False,False,2021,8,21,21,5,True,fallen and damaged cans into filler,{},fall damaged can filler,1.0,26.0,"crash jamming at infeed scroll causing crash at infeed scroll or filler, possibly preventing cans going into the filler"
345,345,Machine Stop,Filler,In-feed scroll,Cans jammed,5,cans jammed and damaged on scroll,17,Short Stop,True,False,False,False,False,2021,8,22,5,6,True,cans jammed and damaged on scroll,{},can jam damage scroll,2.0,12.0,jammed lid
346,346,Machine Stop,Filler,Bowl level,Fault not listed,6,Filler stopped and dropped bowl. Started back up and refilled bowl.,17,Short Stop,False,False,True,False,False,2021,8,22,21,6,True,filler stopped and dropped bowl started back up and refilled bowl,{},filler stop drop bowl start refill bowl,3.0,28.0,issue with pressure valve or co2 levels
347,347,Machine Stop,Filler,PILZ system,Panels tripped,298,asset care finished at 14.00 unable to start due to filler not working main drive is on but filler will not spin crafts working on fix maintenance work carried out on filler by crafts on asset care where oils drained cleaned and refilled and relays replac,17,Breakdown,False,False,True,False,False,2021,8,23,15,0,False,asset care finished at unable to start due to filler not working main drive is on but filler will not spin crafts working on fix maintenance work carried out on filler by crafts on asset care where oils drained cleaned and refilled and relays replac,{},asset care finish unable start filler work main drive filler spin craft work fix maintenance work carry filler craft asset care oil drain clean refill relay replace,0.0,43.0,"motor gearbox failure, brake wont release on filler possible piz issue or comms fault crafts investigating"
