Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend
Machine Stop,Filler,PILZ system,Full safety circuit tripped,16.0,loose conections and resets and adam checking system on laptop,17,Short Stop,False,True,False,False,False,2022,7,1,15,4,False
Machine Stop,Filler,Door,Fault not listed,20.0,Motor tripped out - crafts investigating,17,Breakdown,False,False,True,False,False,2022,7,1,19,4,False
Machine Stop,Filler,Cams,CAM out of position,21.0,CAM 5 out of position. Crafts working on this at the moment,17,Short Stop,True,False,False,False,False,2022,7,4,14,0,False
Machine Stop,Filler,Cams,CAM out of position,15.0,CAM 5 OUT OF POSITION,17,Short Stop,True,False,False,False,False,2022,7,4,14,0,False
Machine Stop,Filler,Channel pressure,Fault not listed,14.0,tpos out of spec. Checking cam 5 headspace causing it to go out altered levels,17,Short Stop,False,False,False,False,True,2022,7,4,20,0,False
Machine Stop,Filler,Channel pressure,Pressure too high,14.0,TPO TOO HIGH CRAFTS CALLED OUT. FOLLOW UP TABLE CHECKED ALL SEEMS OK,17,Short Stop,False,False,False,False,True,2022,7,4,23,0,False
Machine Stop,Filler,Bowl pressure,Fault not listed,44.0,HIGH TPO FILLER STOPPED TO INVESTIGATE,17,Short Stop,False,False,False,False,True,2022,7,4,23,0,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,5,9,1,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,6.0,"filler stopped due to emergency stop alarms,reset",17,Short Stop,True,False,False,False,False,2022,7,5,9,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,5,9,1,False
Machine Stop,Filler,Door,Fault not listed,9.0,filler door tripped out when opening,17,Short Stop,True,False,False,False,False,2022,7,5,9,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,,17,Short Stop,True,False,False,False,False,2022,7,5,15,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,5.0,bowl pressure dropped,17,Short Stop,False,False,False,False,True,2022,7,5,22,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Bowl Pressure Low - stopped and restarted pressure built back up,17,Short Stop,False,False,False,False,True,2022,7,6,9,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Dropped twice.,17,Short Stop,False,False,True,False,False,2022,7,6,13,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,4.0,Dropped after cans gapping on epmty can infeed.,17,Short Stop,False,False,True,False,False,2022,7,6,13,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Dropped again.,17,Short Stop,False,False,True,False,False,2022,7,6,13,2,False
Machine Stop,Filler,Main Drive,Fault Not Listed,11.0,safety clutch fault - will not reset,17,Short Stop,False,False,True,False,False,2022,7,6,14,2,False
Machine Stop,Filler,Clutch,Fault not listed,28.0,Clutch slipped out of place.,17,Short Stop,False,False,True,False,False,2022,7,6,16,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Droped pressure as gap was detected on empty can convayor.,17,Short Stop,False,False,True,False,False,2022,7,6,18,2,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,15.0,Would not rest at filler crafts found that it had Tripped in main cabinet,17,Breakdown,True,False,False,False,False,2022,7,7,5,3,False
Machine Stop,Filler,PILZ system,Panels tripped,24.0,Panels tripped,17,Short Stop,False,False,True,False,False,2022,7,7,17,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,7.0,Malfunction closer safety clutch would not reset,17,Breakdown,True,False,False,False,False,2022,7,7,23,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,13.0,Full safety circuit tripped,17,Short Stop,False,True,False,False,False,2022,7,8,10,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,19.0,Full safety circuit tripped-crafts investigating,17,Short Stop,False,True,False,False,False,2022,7,8,11,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,17.0,Pilz system tripped - awaiting crafts who are attending other breakdowns,17,Short Stop,False,True,False,False,False,2022,7,8,13,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,69.0,Full safety circuit tripped-crafts investigating - checking each E-Stop station,17,Short Stop,False,True,False,False,False,2022,7,8,13,4,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Bowl pressure drops - restarting slowly to alleviate issue,17,Short Stop,False,True,False,False,False,2022,7,8,15,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,8.0,,17,Short Stop,False,False,True,False,False,2022,7,8,20,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,11.0,,17,Short Stop,False,False,True,False,False,2022,7,8,20,4,False
Machine Stop,Filler,Door,Fault not listed,23.0,Doors not going up to clear out fallen cans after a jam.,17,Short Stop,False,False,True,False,False,2022,7,9,0,5,True
Machine Stop,Filler,Bowl pressure,Fault not listed,439.0,Filler wont run or fill bowl- crafts investigating-high resistance found on cable,17,Breakdown,False,True,False,False,False,2022,7,11,14,0,False
Machine Stop,Filler,Bowl level,Level Control,3.0,bowl level dropped after emergency capper alarm,17,Short Stop,True,False,False,False,False,2022,7,12,7,1,False
Machine Stop,Filler,Bowl level,Level Control,3.0,bowl level dropped after emergency capper alarm,17,Short Stop,True,False,False,False,False,2022,7,12,7,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,,17,Short Stop,True,False,False,False,False,2022,7,12,9,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,tappet chain coming out of aligment causing damage to cans that are becoming jammed,17,Short Stop,True,False,False,False,False,2022,7,12,9,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,,17,Short Stop,True,False,False,False,False,2022,7,12,9,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,jammed cans along tappet chain,17,Short Stop,True,False,False,False,False,2022,7,12,11,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,12,13,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,,17,Short Stop,True,False,False,False,False,2022,7,12,14,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4.0,,17,Short Stop,True,False,False,False,False,2022,7,12,16,1,False
Machine Stop,Filler,PILZ system,Doors tripped,40.0,filler tripped out,17,Short Stop,False,False,False,False,True,2022,7,13,1,2,False
Machine Stop,Filler,PILZ system,Panels tripped,25.0,communications fault with the filler. When closing the seamer doors the filler isnt reseting and running. Crafts being called out to reset pilz system. LM,17,Short Stop,True,False,False,False,False,2022,7,13,12,2,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,13,14,2,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4.0,,17,Short Stop,True,False,False,False,False,2022,7,13,16,2,False
Machine Stop,Filler,PILZ system,Panels tripped,3.0,"pilz system emergency alarm,reset-DH",17,Short Stop,True,False,False,False,False,2022,7,13,17,2,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4.0,,17,Short Stop,True,False,False,False,False,2022,7,13,17,2,False
Machine Stop,Filler,PILZ system,Panels tripped,6.0,PILZ system tripping out at filler level. LM,17,Short Stop,True,False,False,False,False,2022,7,13,17,2,False
Machine Stop,Filler,PILZ system,Panels tripped,12.0,Crafts looking at PILZ system errors and faults,17,Breakdown,False,False,True,False,False,2022,7,14,11,3,False
Machine Stop,Filler,Bowl level,Fault not listed,4.0,issues with Brewmaxx at starup - delayed starting up,17,Short Stop,False,False,True,False,False,2022,7,14,15,3,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,14,20,3,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,7.0,large crash along tappet chain. Also damaged cans coming through scroll-LM,17,Short Stop,True,False,False,False,False,2022,7,14,21,3,False
Machine Stop,Filler,Channel pressure,Pressure drop,3.0,drop in pressure-DH,17,Short Stop,True,False,False,False,False,2022,7,15,0,4,False
Machine Stop,Filler,Channel pressure,Pressure drop,3.0,,17,Short Stop,True,False,False,False,False,2022,7,15,3,4,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,5.0,,17,Short Stop,True,False,False,False,False,2022,7,15,23,4,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,16,3,5,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,4.0,,17,Short Stop,True,False,False,False,False,2022,7,16,3,5,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4.0,,17,Short Stop,True,False,False,False,False,2022,7,16,4,5,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4.0,,17,Short Stop,True,False,False,False,False,2022,7,16,5,5,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,23.0,Pilz system required powering down,17,Short Stop,False,True,False,False,False,2022,7,16,17,5,True
Speed loss,Filler,,,8.0,Multiple reversed ends and damaged lids causing seamer crashes - built speed up to avoid more,17,,False,False,True,False,False,2022,7,17,0,6,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,16.0,,17,Short Stop,False,False,True,False,False,2022,7,17,1,6,True
Machine Stop,Filler,PILZ system,Panels tripped,3.0,,17,Short Stop,False,False,True,False,False,2022,7,17,2,6,True
Machine Stop,Filler,PILZ system,Panels tripped,2.0,,17,Short Stop,False,False,True,False,False,2022,7,17,5,6,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,10.0,full safety circuit emergency stop fault cleared multiple times and asked crafts to reset at panel,17,Short Stop,False,True,False,False,False,2022,7,17,8,6,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,14.0,Required reset in panel,17,Short Stop,False,True,False,False,False,2022,7,17,17,6,True
Machine Stop,Filler,Tappet chain,Fault not listed,5.0,Tappet chain crash,17,Short Stop,False,False,True,False,False,2022,7,17,21,6,True
Machine Stop,Filler,Channel pressure,Pressure drop,5.0,channel pressure keeps dropping,17,Short Stop,False,False,False,False,True,2022,7,20,19,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),25.0,crafts changing head 26,17,Breakdown,False,False,False,False,True,2022,7,21,0,3,False
Machine Stop,Filler,In-feed scroll,Fault not listed,17.0,crafts investigating crease on cans,17,Breakdown,False,False,False,False,True,2022,7,21,1,3,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,21,9,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,7.0,panels tripping out,17,Short Stop,True,False,False,False,False,2022,7,21,11,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,6.0,damaged can in the in feed scroll. Can removed and scroll cleaned,17,Short Stop,True,False,False,False,False,2022,7,21,11,3,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,27.0,Tappet chain has become stuck and will not pull back into line.crafts called to inspect.m tappet chain had to be reset from seamer side,17,Breakdown,True,False,False,False,False,2022,7,21,12,3,False
Machine Stop,Filler,PILZ system,Panels tripped,12.0,PILZ ststem tripped out,17,Short Stop,True,False,False,False,False,2022,7,21,15,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,23.0,all alarms on ring bowl and filler doors  alarming crafts reset system,17,Breakdown,False,False,False,False,True,2022,7,21,20,3,False
Machine Stop,Filler,Can stop,Fault not listed,4.0,cans not coming into filler,17,Short Stop,False,False,False,False,True,2022,7,21,21,3,False
Machine Stop,Filler,Bowl level,Level Control,3.0,bowl pressure keeps dropping,17,Short Stop,False,False,False,False,True,2022,7,21,21,3,False
Machine Stop,Filler,PILZ system,Panels tripped,5.0,Emergency stop error messages,17,Short Stop,False,False,True,False,False,2022,7,22,8,4,False
Machine Stop,Filler,PILZ system,Panels tripped,3.0,,17,Short Stop,False,False,True,False,False,2022,7,22,9,4,False
Machine Stop,Filler,PILZ system,Panels tripped,8.0,,17,Short Stop,False,False,True,False,False,2022,7,22,9,4,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,16.0,,17,Breakdown,False,False,True,False,False,2022,7,22,9,4,False
Machine Stop,Filler,Bowl pressure,Pressure Control,4.0,,17,Short Stop,False,False,True,False,False,2022,7,22,15,4,False
Machine Stop,Filler,Bowl pressure,Pressure Control,5.0,,17,Short Stop,False,False,True,False,False,2022,7,22,17,4,False
Machine Stop,Filler,Filling heads,Fault not listed,66.0,filling head 132. 2 bolts at the back of the block had come loose and needed tightening. Back on start up the same issue was reoccuring where the head was leaking beer through the block. Seals replaced on filling head,17,Breakdown,True,False,False,False,False,2022,7,22,22,4,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,,17,Short Stop,True,False,False,False,False,2022,7,23,0,5,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,4.0,Jam along the tappet chain. LM,17,Short Stop,True,False,False,False,False,2022,7,23,1,5,True
Machine Stop,Filler,Cams,Fault not listed,22.0,High TPO reading on checks. Filler stopped and crafts are carrying out checks on the CAMS. Bubble breakers removed and cleaned as they were full of snot.,17,Short Stop,True,False,False,False,False,2022,7,23,2,5,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,2.0,,17,Short Stop,True,False,False,False,False,2022,7,23,2,5,True
Machine Stop,Filler,Bowl level,Fault not listed,5.0,,17,Short Stop,False,False,True,False,False,2022,7,23,10,5,True
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,,17,Short Stop,False,False,True,False,False,2022,7,23,11,5,True
Machine Stop,Filler,Can stop,Fault not listed,13.0,End of quality - running out cans,17,Short Stop,False,False,True,False,False,2022,7,23,14,5,True
Machine Stop,Filler,Channel pressure,Fault not listed,13.0,regualting pressures after startup - slower CPM,17,Short Stop,False,False,True,False,False,2022,7,23,16,5,True
Machine Stop,Filler,Bowl pressure,Pressure Control,14.0,,17,Short Stop,False,False,True,False,False,2022,7,23,16,5,True
Machine Stop,Filler,In-feed scroll,Cans jammed,13.0,,17,Short Stop,False,False,True,False,False,2022,7,23,16,5,True
Machine Stop,Filler,Filling heads,Fault not listed,42.0,Filler not running due to fluctuation in weights and is being investigated,17,Breakdown,True,False,False,False,False,2022,7,23,19,5,True
Machine Stop,Filler,Filling heads,Fault not listed,56.0,Filler not running due to fluctuation in weights and is being investigated. All cams checked. Filling head 125 to be replaced and fibre washers,17,Short Stop,True,False,False,False,False,2022,7,23,20,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),60.0,crafts are changing head 125 and replacing fibre washers onn heads 15 and 16. line not running so that these can be changed and all CAMS inspected as a result of fluctuating weights due to filling heads not filling to standard. LM,17,Breakdown,True,False,False,False,False,2022,7,23,21,5,True
Machine Stop,Filler,Filling heads,Fault not listed,60.0,crafts are changing head 125 and replacing fibre washers onn heads 15 and 16. line not running so that these can be changed and all CAMS inspected as a result of fluctuating weights due to filling heads not filling to standard. LM,17,Breakdown,True,False,False,False,False,2022,7,23,22,5,True
